id,k6_cluster,k10_cluster,title,artists,pp_artist
7zStM6BG1egfHOpwdD3Lzi,2,9,Me and Klik (feat. John Wicks & JackBoy),"['Kodak Black', 'John Wicks', 'Jackboy']",Kodak Black / John Wicks / Jackboy
4UZzJnI07nFm07zWhqyDOm,0,5,You Do That Shit,['Kodak Black'],Kodak Black
5kystwD4MxwC7cGDM9nqjL,0,5,Misunderstood,['Kodak Black'],Kodak Black
5PDvQWLc0hmKvM7kdNqht5,4,7,Pride,['Kodak Black'],Kodak Black
3MdGJN1i6P9YrfaRhoo9UR,4,7,Up Late,['Kodak Black'],Kodak Black
2zxKj4MzDb5HqDln06BIeB,2,6,No Codefendant,['Kodak Black'],Kodak Black
7oVPFyS6ieWhJvDRegLjWH,0,5,The Recipe,['Kodak Black'],Kodak Black
0LrQP4igC5G6aLl7avnr1c,0,5,Still in the Streets,['Kodak Black'],Kodak Black
5ckqSWKDShh83bg8fx9tTM,2,6,Me for Me,['Kodak Black'],Kodak Black
299lFlaAsNQdgbIZNPmIA0,3,8,Christmas Time Is Here - Vocal,['Vince Guaraldi Trio'],Vince Guaraldi Trio
2DpJ9T2RVRanZcYFHKOAfA,5,8,Put Your Head On My Shoulder,['Paul Anka'],Paul Anka
1yjY7rpaAQvKwpdUliHx0d,2,6,Still into You,['Paramore'],Paramore
5OQsiBsky2k2kDKy2bX2eT,2,9,Learn to Fly,['Foo Fighters'],Foo Fighters
5FZxsHWIvUsmSK1IAvm2pp,4,9,Best of You,['Foo Fighters'],Foo Fighters
7x8dCjCr0x6x2lXKujYD34,2,9,The Pretender,['Foo Fighters'],Foo Fighters
5UWwZ5lm5PKu6eKsHAGxOk,4,9,Everlong,['Foo Fighters'],Foo Fighters
3NuN59jpH3B5cNa2M4r7XG,2,9,BOOGIE,['BROCKHAMPTON'],BROCKHAMPTON
1m4C9zlV89rXTfXStluvec,2,6,ZIPPER,['BROCKHAMPTON'],BROCKHAMPTON
0q788echtkCMpQoQes4P6b,0,5,JOHNNY,['BROCKHAMPTON'],BROCKHAMPTON
557JEBNqSn0RU4H5RtY286,4,2,LIQUID,['BROCKHAMPTON'],BROCKHAMPTON
01oc1NWevpGhtCkiX5flPH,2,6,STUPID,['BROCKHAMPTON'],BROCKHAMPTON
0dWOFwdXrbBUYqD9DLsoyK,4,7,BLEACH,['BROCKHAMPTON'],BROCKHAMPTON
7tI8c0zPTCulElXIw9aSbg,0,2,ALASKA,['BROCKHAMPTON'],BROCKHAMPTON
5lbCjKgdT9pvYjrtmSiRvL,4,7,HOTTIE,['BROCKHAMPTON'],BROCKHAMPTON
3ITHWKL9AmbFqtVnDnaXZh,2,9,SISTER/NATION,['BROCKHAMPTON'],BROCKHAMPTON
4O9tOyMOq8Oioun2MsULH5,2,6,RENTAL,['BROCKHAMPTON'],BROCKHAMPTON
0R6UBiz3fJk4lxhKR5799F,4,7,STAINS,['BROCKHAMPTON'],BROCKHAMPTON
3dzi1yJbrxUaPS3yjn9SgV,2,2,TEAM,['BROCKHAMPTON'],BROCKHAMPTON
2vdMFBGtBL4aNZ4H07s9oM,2,6,You Just Want My Money,['Jason French'],Jason French
6tpGF2kYnrqO0S44jKxduZ,4,7,Breakdown,['Tantric'],Tantric
6PNA5czXh9NYP2e4uEhzEM,4,7,"God Rest Ye Merry, Gentlemen (Rock)",['Mannheim Steamroller'],Mannheim Steamroller
39lS97papXAI72StGRtZBo,2,6,Wrapped Up,"['Olly Murs', 'Travie McCoy']",Olly Murs / Travie McCoy
3kdMzXOcrDIdSWLdONHNK5,4,7,The Sky Is A Neighborhood,['Foo Fighters'],Foo Fighters
5IhDbkr7TIy9trIOnW8cv1,2,2,West End Kids,['New Politics'],New Politics
68vgtRHr7iZHpzGpon6Jlo,2,6,My Boo,"['Usher', 'Alicia Keys']",Usher / Alicia Keys
5werCqy8DPzS6cLbOgn5QC,0,5,They Got Nothing on You,"['Kuzu Mellow', 'Wanna Be']",Kuzu Mellow / Wanna Be
7zDu3l7DDlfSlt20YMKkWo,4,7,Martini Blue,['DPR LIVE'],DPR LIVE
3gV0E3N4uOcoNsbxLkGWkp,1,1,"sincerely, yours",['Nohidea'],Nohidea
2koESjC2WBc6qmfg0dmTRt,5,0,Her,['eery'],eery
33SNO8AaciGbNaQFkxvPrW,2,9,Kiwi,['Harry Styles'],Harry Styles
0ZAwk2NAraPJX5SBaA4prX,0,5,ENCINO,['BROCKHAMPTON'],BROCKHAMPTON
253490LtmZhYGUQy05eCNV,0,5,BEN CARSON,['BROCKHAMPTON'],BROCKHAMPTON
1QYpYXj7uPYa0obpLF0HFW,5,0,MICHIGAN,['BROCKHAMPTON'],BROCKHAMPTON
77SvwoWoNeed5uWuxbyujk,0,5,INFATUATION,['BROCKHAMPTON'],BROCKHAMPTON
1gH88s30KaEJO1mTFCyaka,0,5,BREAKFAST,['BROCKHAMPTON'],BROCKHAMPTON
29uhwK9UBQFfwQTWisCHpF,0,5,MOSSCLIFF,['BROCKHAMPTON'],BROCKHAMPTON
0hkxAENNrJ18AzHqync5n3,0,5,CONTACTS,['BROCKHAMPTON'],BROCKHAMPTON
7dQLzGuOPiJ4h6sI3MXW4j,5,0,PALACE,['BROCKHAMPTON'],BROCKHAMPTON
0x8HtI3EVt71sczlt9m88k,5,0,FLIP MO,['BROCKHAMPTON'],BROCKHAMPTON
2anAr4t1wpiy2qBK9CGnyn,4,7,HOME,['BROCKHAMPTON'],BROCKHAMPTON
35Ltt0LLmwy9NkUkX432Rx,4,7,POISON,['BROCKHAMPTON'],BROCKHAMPTON
6TnLGwBYhlTQFn7gzaxgHG,5,0,LOST IN LOVE,['BROCKHAMPTON'],BROCKHAMPTON
4sEnZad9gvLSLkyt8DW11O,4,7,QUEER,['BROCKHAMPTON'],BROCKHAMPTON
4x3gJSZ2CeyGW9I8X7DtAs,5,0,TEETH,['BROCKHAMPTON'],BROCKHAMPTON
6MTA4AwgmjVASTXpBEwvn8,2,6,SWAMP,['BROCKHAMPTON'],BROCKHAMPTON
2WVsyRWVM6xyKkZadKu32E,5,0,JESUS,['BROCKHAMPTON'],BROCKHAMPTON
6bMLXWNukxfiUqH1D0ud1Z,0,5,CHICK,['BROCKHAMPTON'],BROCKHAMPTON
7sJ7zlySCbRw6OjlLhVQMt,2,6,FIGHT,['BROCKHAMPTON'],BROCKHAMPTON
4zbb4mISfck5isCpFsjsr3,5,6,GAMBA,['BROCKHAMPTON'],BROCKHAMPTON
6C1wn08cac9wcvJvGtuHi1,5,0,SUNNY,['BROCKHAMPTON'],BROCKHAMPTON
66dQdXAbtuPdSasezCQVZE,5,0,SUMMER,['BROCKHAMPTON'],BROCKHAMPTON
2maEFaoAyNjQVv14Hm4esN,0,5,HEAT,['BROCKHAMPTON'],BROCKHAMPTON
3Xvu5uFWbyHd0qixrvIxxE,0,8,2PAC,['BROCKHAMPTON'],BROCKHAMPTON
68nnMoLj2Oamzlisy3Mg4e,0,5,BANK,['BROCKHAMPTON'],BROCKHAMPTON
0oLQRGhq7ltPDF6ThfqQdc,5,6,TRIP,['BROCKHAMPTON'],BROCKHAMPTON
0yvxop3XdQyWStwvuYP4dw,4,7,CASH,['BROCKHAMPTON'],BROCKHAMPTON
3IsOr4fNjL24DtkNIBqjKz,5,8,Demons,['Joji'],Joji
2QSOWm1cCNHarRUZMVeb3P,2,9,Isabellae,['Higher Brothers'],Higher Brothers
0xBTRJ7CxM1w7F4nbGm07T,0,5,Franklin,"['Higher Brothers', 'Jay Park']",Higher Brothers / Jay Park
484SLUDMf2BmrUwtQWkvUa,2,6,Made In China,"['Higher Brothers', 'Famous Dex']",Higher Brothers / Famous Dex
0R01L2PrvabbllwxJYZyfd,0,5,Flo Rida,"['Higher Brothers', 'Ski Mask The Slump God']",Higher Brothers / Ski Mask The Slump God
0Nn7EqDMxyA6K01u1C3AfU,0,5,Black Cab,['Higher Brothers'],Higher Brothers
49iftzwMkjN6d8YI7fsB7t,0,5,WeChat,"['Higher Brothers', 'Keith Ape']",Higher Brothers / Keith Ape
4fq9ldVbZ57iYFGrKpDLj0,4,2,Nomadic (feat. Joji),"['Higher Brothers', 'Joji']",Higher Brothers / Joji
3gGSQrs029iRm3MzhMX2fY,2,6,Numb,['David Archuleta'],David Archuleta
6ftcAmQPmGbk7Gkr5MJe4T,2,6,I Wanna Know You,['Hannah Montana'],Hannah Montana
4wCD0qOFNRu1Q6O3N6ycm4,4,7,Crush,['David Archuleta'],David Archuleta
55Q46o5adtSobImSKrrlqW,0,6,Top,['Lil Uzi Vert'],Lil Uzi Vert
7C5Jk5c6Y1LWbXCcPS6ATS,4,7,Faking It (feat. Kehlani & Lil Yachty) - Radio Edit,"['Calvin Harris', 'Kehlani', 'Lil Yachty']",Calvin Harris / Kehlani / Lil Yachty
3f9B8JpwmK21chvxXQZODR,0,5,So Simple,"['Marc E. Bassy', 'G-Eazy']",Marc E. Bassy / G-Eazy
7cWyFwAaxdK2HSRuiRkMjy,2,6,Always Been You,['Quinn XCII'],Quinn XCII
27aOhBdMFscmzeAzRyy6T5,0,8,Free Love,"['Marc E. Bassy', 'Hbk P-Lo']",Marc E. Bassy / Hbk P-Lo
39KG4kom3enSx4GTThuDGt,5,0,Coaster,['Khalid'],Khalid
6nli8w5LTGJRx1YspJK90d,5,0,Bondage,['Marc E. Bassy'],Marc E. Bassy
2KvHC9z14GSl4YpkNMX384,0,5,Do Not Disturb,['Drake'],Drake
2jEf3iDEOUAsx7sPfWN8gb,2,6,WuWu,['Thutmose'],Thutmose
21csDNj3WqMPYDzW996UHL,4,7,Made Love First,"['Marc E. Bassy', 'Kehlani']",Marc E. Bassy / Kehlani
1ivICmqHQbfUl7NT3e1XdH,4,7,Gossip Columns,"['Marc E. Bassy', 'Bobby Brackins']",Marc E. Bassy / Bobby Brackins
0zLClc0emc6qUeV1p5nc99,0,5,No More Parties In LA,['Kanye West'],Kanye West
2kxsu1pjmfjAq4qsf52j87,5,0,Long Gone,['Phum Viphurit'],Phum Viphurit
5DDwHsF5zRV8G8w8V1Cbkd,0,5,Flowers,['Hare Squead'],Hare Squead
36xxq7VDZZsGwARsn6Clo7,0,5,Living Single,"['Big Sean', 'Chance the Rapper', 'Jeremih']",Big Sean / Chance the Rapper / Jeremih
3gJDgenxLephg09x86IxPs,4,2,TEMPTATION,['Joey Bada$$'],Joey Bada$$
3JTtZUOiZljuWbNiasfHB6,2,6,Hopeless,['Khalid'],Khalid
5P8Xvy5tzhmfyfA6GplQ8h,5,0,I Want a Hippopotamus for Christmas (Hippo the Hero),['Gayla Peevey'],Gayla Peevey
52okn5MNA47tk87PeZJLEL,4,7,Let You Down,['NF'],NF
3YWfH9j3NKNeBsO0EBo6zP,4,7,Crazy,"['Lost Frequencies', 'Zonderling']",Lost Frequencies / Zonderling
1K2xnKlPqXhLuTwPkQxmrJ,4,7,"Piñata (feat. BIA, Kap G & Justin Quiles)","['Vice', 'Kap G', 'Justin Quiles', 'BIA']",Vice / Kap G / Justin Quiles / BIA
5f5wlkRHWhYxOdp1hOUsTb,0,5,The 12 Days of Christmas,['Straight No Chaser'],Straight No Chaser
0vOHWx4itwA0pQeWromAAx,5,0,My God Has A Telephone,"['The Flying Stars Of Brooklyn NY', 'Aaron Frazer']",The Flying Stars Of Brooklyn NY / Aaron Frazer
6DwiGVCgXGREeCyJZtX7S1,4,7,Cold War,['Cautious Clay'],Cautious Clay
68JS5SFTnW5Yv9Vzw81Jf0,2,6,Millionaire,['Chris Stapleton'],Chris Stapleton
0rH0mprtecH3grD9HFM5AD,2,6,Reckless Love,['Cory Asbury'],Cory Asbury
1g61lRiAj3Nwc8ZGtEum8s,2,6,My Way,"['One Bit', 'Noah Cyrus']",One Bit / Noah Cyrus
4y5tKWeAUcaFE6O8Fa8XsY,2,9,Bali,"['88GLAM', 'NAV']",88GLAM / NAV
4PpuH4mxL0rD35mOWaLoKS,2,6,Lemon,"['N.E.R.D', 'Rihanna', 'Pharrell Williams']",N.E.R.D / Rihanna / Pharrell Williams
7AhlMDKQelsNkWvFeZvmtC,2,6,anxiety (with FRND),"['blackbear', 'FRND']",blackbear / FRND
1FDGTwqfK4mmwFZOd7qn5H,2,9,Both of Us,"['Yellow Claw', 'STORi']",Yellow Claw / STORi
7krbSH3rd8lhIZvuzTV3Bl,2,6,Naked,['James Arthur'],James Arthur
3mehbiGKy2x5Lz1nRmZ4Vj,2,9,Get It Right (feat. MØ),"['Diplo', 'MØ']",Diplo / MØ
3VTNVsTTu05dmTsVFrmGpK,5,0,Fairytale of New York (feat. Kirsty MacColl),"['The Pogues', 'Kirsty MacColl']",The Pogues / Kirsty MacColl
2vjmyyAnDUzilFYxOlTdO1,2,9,GUMMO,['6ix9ine'],6ix9ine
0HykTfW0Y0FmjzEJuA7H8U,1,1,shira,['Glassjaw'],Glassjaw
038kavjqUaGIYZL5lYocvX,2,9,Krippy Kush (feat. 21 Savage & Rvssian) - Remix,"['Farruko', 'Nicki Minaj', 'Bad Bunny', '21 Savage', 'Rvssian']",Farruko / Nicki Minaj / Bad Bunny / 21 Savage / Rvssian
19EnyPZhNPbRoCxAuv5pKD,2,2,Pineapple Skies,['Miguel'],Miguel
0A6HaigqQKZd1wzjI0JrvG,0,5,Yo Pi'erre (feat. Playboi Carti),"['Pi’erre Bourne', 'Playboi Carti']",Pi’erre Bourne / Playboi Carti
4tHqQMWSqmL6YjXwsqthDI,5,0,Carol of the Bells,"['Mykola Dmytrovych Leontovych', 'John Williams']",Mykola Dmytrovych Leontovych / John Williams
7EI6Iki24tBHAMxtb4xQN2,4,7,Anywhere,['Rita Ora'],Rita Ora
6X5OFBbrsHRsyO1zP7udgr,0,5,Man's Not Hot,['Big Shaq'],Big Shaq
0lizgQ7Qw35od7CYaoMBZb,2,9,Santa Tell Me,['Ariana Grande'],Ariana Grande
75NhhYjHO43mvZgYtnXgti,2,6,Lonely Together (feat. Rita Ora),"['Avicii', 'Rita Ora']",Avicii / Rita Ora
1rv46mRwDqMEhOBZ7vODg3,5,8,It's Beginning to Look a Lot like Christmas,['Michael Bublé'],Michael Bublé
7iDa6hUg2VgEL1o1HjmfBn,2,9,Meant to Be (feat. Florida Georgia Line),"['Bebe Rexha', 'Florida Georgia Line']",Bebe Rexha / Florida Georgia Line
1j4kHkkpqZRBwE0A4CN4Yv,4,9,Dusk Till Dawn (feat. Sia) - Radio Edit,"['ZAYN', 'Sia']",ZAYN / Sia
5hslUAKq9I9CG2bAulFkHN,5,8,It's the Most Wonderful Time of the Year,['Andy Williams'],Andy Williams
790MhTXPFrYkrqCKvpg4t1,4,7,Wanted You (feat. Lil Uzi Vert),"['NAV', 'Lil Uzi Vert']",NAV / Lil Uzi Vert
4DTpngLjoHj5gFxEZFeD3J,0,5,Codeine Dreaming (feat. Lil Wayne),"['Kodak Black', 'Lil Wayne']",Kodak Black / Lil Wayne
7vQbuQcyTflfCIOu3Uzzya,5,6,Jingle Bell Rock,['Bobby Helms'],Bobby Helms
2FRnf9qhLbvw8fu4IBXx78,2,6,Last Christmas,['Wham!'],Wham!
5u6vkDnOyaf8LsteDAj2ub,5,6,Ghostface Killers (feat. Travis Scott),"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",21 Savage / Offset / Metro Boomin / Travis Scott
2771LMNxwf62FTAdpJMQfM,4,7,Bodak Yellow,['Cardi B'],Cardi B
5Gu0PDLN4YJeW75PpBSg9p,2,6,"Let Me Go (with Alesso, Florida Georgia Line & watt)","['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'WATT']",Hailee Steinfeld / Alesso / Florida Georgia Line / WATT
2EjXfH91m7f8HiJN1yQg97,5,6,Rockin' Around The Christmas Tree,['Brenda Lee'],Brenda Lee
0GxQ1A5L9xnMOytbP6eKBG,4,7,What Lovers Do (feat. SZA),"['Maroon 5', 'SZA']",Maroon 5 / SZA
4LihUZcWy0B6lGLqcJ8u9B,4,7,New Rules,['Dua Lipa'],Dua Lipa
0tgVpDi06FyKpA1z0VMD4v,5,8,Perfect,['Ed Sheeran'],Ed Sheeran
0tBbt8CrmxbjRP0pueQkyU,4,7,Wolves,"['Selena Gomez', 'Marshmello']",Selena Gomez / Marshmello
1mXVgsBdtIVeCLJnSnmtdV,5,0,Too Good At Goodbyes,['Sam Smith'],Sam Smith
7sO5G9EABYOXQKNPNiE9NR,0,5,Ric Flair Drip (with Metro Boomin),"['Offset', 'Metro Boomin']",Offset / Metro Boomin
1bhUWB0zJMIKr9yVPrkEuI,5,8,Perfect Duet (Ed Sheeran & Beyoncé),"['Ed Sheeran', 'Beyoncé']",Ed Sheeran / Beyoncé
0bYg9bo50gSsH3LtXe2SQn,2,9,All I Want for Christmas Is You,['Mariah Carey'],Mariah Carey
43ZyHQITOjhciSUUNPVRHc,2,6,Gucci Gang,['Lil Pump'],Lil Pump
6epMDLTE0OtSEZeLziJyQm,2,9,1000,"['N.E.R.D', 'Future', 'Pharrell Williams']",N.E.R.D / Future / Pharrell Williams
6ChFsa3xElTTIJAo460out,2,9,Forever,['Chris Tomlin'],Chris Tomlin
7xx8VbWOYBzNf6Q6WIJxUA,2,2,Hosanna,['Hillsong UNITED'],Hillsong UNITED
4q0mWmLEQZpG02PvGDUP9y,2,2,From The Inside Out,['Hillsong UNITED'],Hillsong UNITED
1XKdnMOLvwsn4lHqj03JCf,4,7,Rapper,['Jaden'],Jaden
2IDMCaW8K2nrFOoR5UANUo,4,7,Fallen,['Jaden'],Jaden
3GJRZ0jZnWsDoQG32sE7OX,4,7,GO 2 HELL,['lil aaron'],lil aaron
53o7TCHCgSfHRcwcJG3L6f,4,7,Escalade,['lil aaron'],lil aaron
1Esb1jNdrqmZoNRHcoCF9m,0,5,Young & Reckless,['Jaden'],Jaden
3Qig3auHwFlgO00p5QM6oJ,1,1,Lost Boy,['Jaden'],Jaden
3lz2JgAt4cyr04qDlBgTOv,2,6,Watch Me,['Jaden'],Jaden
2jdw2tc29bqJwToyGvKgJm,4,9,Ninety,['Jaden'],Jaden
5mit8HqzpWJqIZFYT2S1tn,5,8,Hope,['Jaden'],Jaden
0grimyaxHH66oGelb2eHtM,0,5,George Jeff,['Jaden'],Jaden
5hNn942bPHLglOV8fmw2dh,5,0,SYRE,['Jaden'],Jaden
1d2GBZ8ybaVO1bNVHX8EIj,0,5,Falcon (feat. Raury),"['Jaden', 'Raury']",Jaden / Raury
2Ih5xNFMnO5WvEXRf1xCCX,0,5,The Passion,['Jaden'],Jaden
22nyEAEM29tcBRhukR089b,0,2,Icon,['Jaden'],Jaden
4PvVX27CitqLAamcc0PCRU,4,7,B,['Jaden'],Jaden
6pthY376imaEIZFHGvuCKu,0,6,Anesthesia,['nak'],nak
1hU6EU9G10DTdedmU3DHi7,0,5,There You Go,['Saba'],Saba
4rgwri7LajWVZvdj2N81SS,0,5,Catch Me Outside,['Ski Mask The Slump God'],Ski Mask The Slump God
6NWl2m8asvH83xjuXVNsuG,4,7,Betrayed,['Lil Xan'],Lil Xan
3I8yVFjvJoOBM9tX4ZpxEL,4,7,Ryd,['Steve Lacy'],Steve Lacy
6FBzhcfgGacfXF3AmtfEaX,5,0,C U Girl,['Steve Lacy'],Steve Lacy
37y7iDayfwm3WXn5BiAoRk,2,9,Dark Red,['Steve Lacy'],Steve Lacy
3BDpn2Vivr1BFhlGsYs5tp,5,9,Build My Life,['Housefires'],Housefires
1wz7B02oOtrTW6SNLG0cSk,5,0,Edition,['Rex Orange County'],Rex Orange County
4EpZ4eYuZOwPSSwyqpdHnJ,2,2,Sunflower,['Rex Orange County'],Rex Orange County
47Bg6IrMed1GPbxRgwH2aC,2,9,Best Friend,['Rex Orange County'],Rex Orange County
5EYi2rH4LYs6M21ZLOyQTx,2,6,Loving Is Easy,"['Rex Orange County', 'Benny Sings']",Rex Orange County / Benny Sings
5BoOzegGrg5XFRR8UBDtkF,2,0,Broken Whiskey Glass,['Post Malone'],Post Malone
6M0IsaUX4GNyto4niSegfI,2,6,No Option,['Post Malone'],Post Malone
1QWmKmqhv5zcsS3v45FNl0,4,7,Cold,['Post Malone'],Post Malone
5DLTuH4A5VZB2HKpqHQR6t,4,7,Patient,['Post Malone'],Post Malone
7MTIDmToGs0I5Oue9V0CHl,4,7,Feel,"['Post Malone', 'Kehlani']",Post Malone / Kehlani
2rKmNEYrQxaOPZrOWKZpOc,4,7,Up There,['Post Malone'],Post Malone
35r28RDot7nPE7y9K9H7l0,5,0,Feeling Whitney,['Post Malone'],Post Malone
61jnrkPHpLumBf1kqGpRRt,2,6,Hit This Hard,['Post Malone'],Post Malone
4BJpGfAf7hJiUeZilWT2Mf,0,5,Bucket List,"['Saba', 'Matthew Santos']",Saba / Matthew Santos
4dH71jhtwivDcv0nSzzxkM,5,0,We Could Be Free,"['VIC MENSA', 'Ty Dolla $ign']",VIC MENSA / Ty Dolla $ign
4UrRKoDxouwUoFtdW3TteR,4,7,Sriracha,['Marteen'],Marteen
7MDUVH4ITohsIjdynRwCJp,0,5,Dance with the Devil,['Immortal Technique'],Immortal Technique
61cemCJJO7XMhysxZUid1C,0,5,Gorgeous,"['VIC MENSA', 'Syd']",VIC MENSA / Syd
7DuvVy7JfFgXwWlVzyyPys,0,5,Pull Up N Wreck (& Metro Boomin),"['Big Sean', 'Metro Boomin', '21 Savage']",Big Sean / Metro Boomin / 21 Savage
0EYPpcoR7q1XmYk3jdPZe0,2,6,imreallytiredthisdaysucks,['boy pablo'],boy pablo
4UGmHOS8StjFYz8iHtnNOa,4,7,Right Away (feat. Brittani Jenae),"['Mark Battles', 'Brittani Jenae']",Mark Battles / Brittani Jenae
4jmR9qU9okWNoJM9Jsh9oJ,0,5,Chicken,['Mark Battles'],Mark Battles
3UDfhNzLKKLE6dyWhCXUIp,0,5,Just Life,['Mark Battles'],Mark Battles
2IAz3vCp4lVD0mNuZW0Ao5,4,7,Open Doors,['Mark Battles'],Mark Battles
0958Joya80fGY71sbI9au9,4,7,Good Love (feat. Tory Lanez),"['Mark Battles', 'Tory Lanez']",Mark Battles / Tory Lanez
0KjQWzSyioVXCWj6APcHMy,0,5,Just Another Day (feat. Locksmith & King Kap),"['Mark Battles', 'King Kap', 'Locksmith']",Mark Battles / King Kap / Locksmith
08R9eit2W0OY4ZoIzbDMwp,0,5,Reagan,['Mark Battles'],Mark Battles
35GLjARLomkAPqan2vlc5w,0,2,Courtside (feat. Tory Lanez),"['Mark Battles', 'Tory Lanez']",Mark Battles / Tory Lanez
5nkudb8B9TnsiDWr03Z4HD,0,5,In A Minute,['Mark Battles'],Mark Battles
6fQaMtNug5HHz5Dq6uxNeH,4,7,How You Feel,['Mark Battles'],Mark Battles
2BFB6UZfbxxY6mnKo9FsFX,0,5,Be You (feat. Curren$y),"['Mark Battles', 'Curren$y']",Mark Battles / Curren$y
77ityLLMdHFro0iusFHhrZ,4,7,My Life (Remix),['Mark Battles'],Mark Battles
6oC1v5jt7PvSFzFJFtwWFQ,0,5,Pressure,['Mark Battles'],Mark Battles
2jwORL6D6ROmX4qEKZyTl1,4,7,Knew Enough,['Mark Battles'],Mark Battles
3wMpQpKxbc5YwxEn8uPEhw,0,5,Reasons,['Mark Battles'],Mark Battles
45DLWfwFiy308bpYu7Y35m,0,5,Need Your Love,['Mark Battles'],Mark Battles
4DJi0mMhlAKSwOMGYiplCc,0,5,Watch Me Work,['Mark Battles'],Mark Battles
6Hq01SnxBphJoChiSNkoAq,5,6,Head Right,['Mark Battles'],Mark Battles
2Lrl68t3fFYNcfpstC2cJ5,4,7,Dreaming (feat. Tory Lanez),"['Mark Battles', 'Tory Lanez']",Mark Battles / Tory Lanez
0vQlqC5NHAPvHqc98ewZnA,0,5,This Is Me,['Mark Battles'],Mark Battles
6YFig0ss98dKOwXfBH6IvF,0,5,Penny (feat. Tory Lanez),"['Mark Battles', 'Tory Lanez']",Mark Battles / Tory Lanez
160Hqe1mYmfYXeXnVBGY9f,4,7,Wish I Could Fly (feat. Brittani Jenae),"['Mark Battles', 'Brittani Jenae']",Mark Battles / Brittani Jenae
6A8UxNoKjmv7fc1eCRaVCt,0,5,Twenty Seventeen,['Mark Battles'],Mark Battles
24Urj8NfOtaiKzEmw8PuWB,0,0,Check,['Mark Battles'],Mark Battles
3VYn3olFULWqdPdevvzX4s,0,5,No Love (feat. FUTURISTIC & King Los),"['Mark Battles', 'Futuristic', 'King Los']",Mark Battles / Futuristic / King Los
3lbgEqjvf8rCRo350GQjtX,0,5,Love Me After,['Mark Battles'],Mark Battles
5unUu3S6XjuNH9A1Mj9K6d,0,5,The Truth,['Mark Battles'],Mark Battles
7jkBx0MFLan4m2qxsayche,5,9,Flowers,['boy pablo'],boy pablo
6npgPA8jYiyPkotcqaShb9,4,7,Fault Line,['Tennyson'],Tennyson
7AoK7YuZ5sQYtPofTFElIE,4,7,I'm Not Sorry,"['DEAN', 'Eric Bellinger']",DEAN / Eric Bellinger
1oL4Ftb5327tRQVR4wsTmz,0,5,FUN,['KYLE'],KYLE
2QqSsHJQ0yWd2oHPov8tJF,0,5,If Everything Is Everything,['Slippery Salazar'],Slippery Salazar
2bkHTypSye4adl3SoqXCYu,4,7,Everywhere We Go,['SonReal'],SonReal
1Pyxh8ERS8aouSSOQVvVsz,2,9,Sour Patch Kids,['Bryce Vine'],Bryce Vine
40aDQ2WfTkn0YXRkIImN0z,2,6,Cold Pizza,['Mic Torrance'],Mic Torrance
1rEuLnt3KYbHtVqmUSiFYc,5,0,Social Media,['Andy Milonakis'],Andy Milonakis
6XAeZExacgRbIib6DKumCa,4,7,Eleven 11: / 11,['Rob Curly'],Rob Curly
7floNISpH8VF4z4459Qo18,0,5,Look At Me!,['XXXTENTACION'],XXXTENTACION
3bMO8vLuKlFFH9uvVO036u,2,6,Macintosh Plus 2k17,['Yung Frown'],Yung Frown
0OcNxfxG28U8u2qSIvge33,0,5,UR NOT PRECIOUS,"['Aries', 'Slippery Salazar']",Aries / Slippery Salazar
1BFFcF83SmsS6cKBLZGjkc,0,5,blkswn,['Smino'],Smino
0HYLC0Hs5vBOwdHcdChKyi,1,1,Harrison Ford Escort,['Mac DeMarco'],Mac DeMarco
0KyAGiNGUytG5JLxJu4F6l,2,6,Pretty Girl,['Clairo'],Clairo
49yjUJQMjHT9eUCWKeM0QC,0,5,Many Commas,"['Benasis', 'Rico Act', 'Lox Chatterbox']",Benasis / Rico Act / Lox Chatterbox
77MAaQ7lUJ6t8L5bQ4qTm4,2,6,Gorilla,['Bill $Aber'],Bill $Aber
0VTekPKVpPgovj1mCHhe1H,5,0,Reaper Chain,['CEV'],CEV
65ahULEsUgF5a05flsYSmJ,0,5,Riding Out,['Roney'],Roney
1H4kNvypZqqH4WZhX8uEae,2,6,Warzone,['Tray Little'],Tray Little
1ysDVWxBj5Set0fA05TcyP,2,6,Issues (feat. Russ),"['PnB Rock', 'Russ']",PnB Rock / Russ
5IKOXYnhzrLxqhlI0btiaa,4,7,Red Roses (feat. Landon Cube),"['Lil Skies', 'Landon Cube']",Lil Skies / Landon Cube
1Mb187X5w3OUQNH6P5M28Y,4,7,Ex (feat. YG),"['Ty Dolla $ign', 'YG']",Ty Dolla $ign / YG
6i3K9JRY0Bc6kZZeyMuikL,5,0,Will He,['Joji'],Joji
7r6LNJT2LqpLpEyZQJPygt,4,7,Patek Water (feat. Offset),"['Future', 'Young Thug', 'Offset']",Future / Young Thug / Offset
6ae29ZzSPYq61ARnOn3CGh,2,6,California,['Anthony Russo'],Anthony Russo
5075foWfaIxJZr3hGMopXO,4,7,Deserve (feat. Travis Scott),"['Kris Wu', 'Travis Scott']",Kris Wu / Travis Scott
1DRW9bQzt2SE8f7H4KJZyL,2,9,Sky Walker (feat. Travis Scott),"['Miguel', 'Travis Scott']",Miguel / Travis Scott
